DocumentId;Ordinal;Product;Quantity;Price;TaxRate
499;4;Mouse;19;432,95;8
499;5;Hard drive;3;418,32;23
499;6;RAM;6;315,17;8
500;1;Printer;9;17,83;8
500;2;Keyboard;9;419,98;8
500;3;Headphones;11;72,69;8
500;4;Mouse;19;178,25;8
500;5;Hard drive;14;205,61;8
500;6;RAM;12;452,12;8
500;7;Graphics Card;11;460,06;8
501;1;Printer;10;146,80;23
501;2;Keyboard;10;235,92;8
501;3;Headphones;4;125,78;23
501;4;Mouse;16;315,90;8
501;5;Hard drive;6;357,13;23
501;6;RAM;8;215,49;8
501;7;Graphics Card;11;311,98;23
501;8;Processor;7;361,37;8
501;9;Monitor;11;287,87;23
502;1;Printer;1;277,88;8
502;2;Keyboard;10;345,57;8
502;3;Headphones;15;407,91;8
502;4;Mouse;10;498,54;8
502;5;Hard drive;15;90,85;8
502;6;RAM;16;418,67;8
502;7;Graphics Card;18;183,72;8
503;1;Printer;1;359,07;23
503;2;Keyboard;11;400,41;8
503;3;Headphones;14;42,53;23
503;4;Mouse;19;254,49;8
503;5;Hard drive;12;121,72;23
503;6;RAM;17;87,46;8
503;7;Graphics Card;8;126,17;23
503;8;Processor;7;34,60;8
503;9;Monitor;11;223,56;23
504;1;Printer;2;379,34;8
504;2;Keyboard;5;474,17;8
504;3;Headphones;14;22,56;8
504;4;Mouse;12;77,47;8
504;5;Hard drive;8;338,91;8
504;6;RAM;15;252,47;8
504;7;Graphics Card;1;36,56;8
504;8;Processor;8;419,43;8
505;1;Printer;5;384,59;23
505;2;Keyboard;2;496,32;8
505;3;Headphones;9;83,64;23
505;4;Mouse;7;343,46;8
506;1;Printer;8;165,37;8
506;2;Keyboard;17;153,72;8
506;3;Headphones;6;181,57;8
506;4;Mouse;5;154,27;8
506;5;Hard drive;7;51,45;8
506;6;RAM;8;31,51;8
506;7;Graphics Card;17;291,44;8
506;8;Processor;9;18,29;8
507;1;Printer;2;275,71;23
508;1;Printer;6;49,64;8
508;2;Keyboard;2;378,57;8
508;3;Headphones;3;306,29;8
508;4;Mouse;8;347,47;8
508;5;Hard drive;5;207,38;8
508;6;RAM;8;145,45;8
508;7;Graphics Card;16;374,06;8
508;8;Processor;15;406,30;8
509;1;Printer;1;395,82;23
510;1;Printer;5;485,72;8
510;2;Keyboard;1;151,59;8
510;3;Headphones;12;382,75;8
510;4;Mouse;14;94,41;8
510;5;Hard drive;10;434,29;8
510;6;RAM;1;383,85;8
510;7;Graphics Card;8;290,92;8
510;8;Processor;5;121,71;8
511;1;Printer;8;96,74;23
512;1;Printer;4;414,16;8
512;2;Keyboard;11;338,57;8
512;3;Headphones;11;128,23;8
512;4;Mouse;7;229,52;8
512;5;Hard drive;1;13,32;8
513;1;Printer;14;228,74;23
513;2;Keyboard;13;299,41;8
513;3;Headphones;13;95,66;23
513;4;Mouse;19;337,81;8
513;5;Hard drive;19;141,43;23
513;6;RAM;9;33,79;8
514;1;Printer;1;156,21;8
514;2;Keyboard;19;252,09;8
515;1;Printer;19;406,17;23
515;2;Keyboard;1;393,54;8
516;1;Printer;19;279,58;8
516;2;Keyboard;19;18,16;8
516;3;Headphones;8;211,35;8
516;4;Mouse;14;213,53;8
516;5;Hard drive;2;384,47;8
516;6;RAM;8;297,03;8
516;7;Graphics Card;5;147,27;8
517;1;Printer;4;295,12;23
517;2;Keyboard;4;391,74;8
517;3;Headphones;2;54,95;23
517;4;Mouse;4;108,51;8
517;5;Hard drive;5;245,80;23
517;6;RAM;11;323,48;8
517;7;Graphics Card;10;401,51;23
517;8;Processor;13;423,13;8
518;1;Printer;19;391,65;8
518;2;Keyboard;2;276,66;8
519;1;Printer;13;378,78;23
519;2;Keyboard;2;498,40;8
519;3;Headphones;2;374,20;23
519;4;Mouse;9;186,65;8
519;5;Hard drive;3;431,86;23
519;6;RAM;11;378,80;8
519;7;Graphics Card;2;295,80;23
519;8;Processor;7;163,93;8
519;9;Monitor;18;204,89;23
520;1;Printer;17;442,45;8
520;2;Keyboard;8;245,73;8
520;3;Headphones;2;73,85;8
520;4;Mouse;11;284,97;8
520;5;Hard drive;8;434,58;8
520;6;RAM;18;9,94;8
520;7;Graphics Card;12;479,25;8
521;1;Printer;2;213,12;23
521;2;Keyboard;2;321,06;8
521;3;Headphones;3;79,50;23
521;4;Mouse;11;455,56;8
521;5;Hard drive;15;181,84;23
521;6;RAM;6;156,05;8
521;7;Graphics Card;11;30,46;23
521;8;Processor;19;40,70;8
522;1;Printer;17;66,85;8
522;2;Keyboard;14;418,04;8
522;3;Headphones;8;273,08;8
522;4;Mouse;7;333,20;8
522;5;Hard drive;14;207,22;8
522;6;RAM;15;261,78;8
522;7;Graphics Card;18;62,46;8
522;8;Processor;3;363,47;8
522;9;Monitor;10;16,87;8
523;1;Printer;9;337,46;23
523;2;Keyboard;15;345,94;8
523;3;Headphones;6;27,35;23
523;4;Mouse;13;148,97;8
524;1;Printer;19;66,98;8
524;2;Keyboard;12;311,41;8
524;3;Headphones;14;174,65;8
524;4;Mouse;17;439,83;8
524;5;Hard drive;17;411,96;8
525;1;Printer;18;261,60;23
525;2;Keyboard;7;344,56;8
525;3;Headphones;13;59,95;23
525;4;Mouse;15;62,73;8
525;5;Hard drive;13;38,23;23
525;6;RAM;4;273,73;8
525;7;Graphics Card;15;385,43;23
525;8;Processor;2;384,27;8
526;1;Printer;7;473,94;8
526;2;Keyboard;4;262,68;8
526;3;Headphones;10;182,25;8
526;4;Mouse;19;188,64;8
526;5;Hard drive;2;360,79;8
526;6;RAM;1;262,22;8
526;7;Graphics Card;5;229,17;8
527;1;Printer;10;112,55;23
527;2;Keyboard;12;385,43;8
527;3;Headphones;11;355,53;23
527;4;Mouse;13;436,14;8
527;5;Hard drive;8;411,09;23
528;1;Printer;13;339,45;8
528;2;Keyboard;8;353,98;8
529;1;Printer;10;175,30;23
529;2;Keyboard;4;445,85;8
529;3;Headphones;5;422,86;23
529;4;Mouse;19;134,02;8
529;5;Hard drive;18;189,61;23
529;6;RAM;11;221,71;8
529;7;Graphics Card;18;312,61;23
530;1;Printer;15;274,66;8
531;1;Printer;10;257,35;23
531;2;Keyboard;12;474,26;8
532;1;Printer;4;303,16;8
532;2;Keyboard;13;257,23;8
532;3;Headphones;13;351,66;8
532;4;Mouse;4;228,88;8
532;5;Hard drive;16;314,17;8
532;6;RAM;11;137,70;8
532;7;Graphics Card;1;381,23;8
532;8;Processor;11;462,97;8
533;1;Printer;18;426,44;23
533;2;Keyboard;2;13,58;8
533;3;Headphones;16;419,85;23
533;4;Mouse;10;493,70;8
534;1;Printer;3;74,11;8
535;1;Printer;4;59,07;23
535;2;Keyboard;4;201,85;8
535;3;Headphones;16;115,75;23
535;4;Mouse;18;324,84;8
535;5;Hard drive;19;143,72;23
535;6;RAM;15;273,76;8
536;1;Printer;17;20,12;8
536;2;Keyboard;14;272,72;8
536;3;Headphones;14;60,88;8
537;1;Printer;13;15,60;23
537;2;Keyboard;8;332,73;8
537;3;Headphones;16;298,87;23
537;4;Mouse;12;74,72;8
537;5;Hard drive;9;228,62;23
537;6;RAM;17;160,13;8
537;7;Graphics Card;16;439,22;23
537;8;Processor;8;281,74;8
537;9;Monitor;17;420,21;23
538;1;Printer;13;471,27;8
538;2;Keyboard;4;181,50;8
538;3;Headphones;14;340,90;8
538;4;Mouse;8;39,78;8
538;5;Hard drive;15;119,03;8
538;6;RAM;13;71,27;8
538;7;Graphics Card;3;26,26;8
539;1;Printer;16;332,20;23
539;2;Keyboard;15;16,98;8
539;3;Headphones;4;17,94;23
539;4;Mouse;12;179,46;8
540;1;Printer;2;337,98;8
540;2;Keyboard;3;10,99;8
540;3;Headphones;2;298,28;8
540;4;Mouse;16;19,23;8
540;5;Hard drive;14;174,52;8
540;6;RAM;2;14,24;8
540;7;Graphics Card;7;460,41;8
540;8;Processor;7;143,08;8
541;1;Printer;19;150,10;23
541;2;Keyboard;8;40,53;8
541;3;Headphones;9;47,49;23
541;4;Mouse;3;34,61;8
541;5;Hard drive;14;24,27;23
541;6;RAM;8;91,31;8
541;7;Graphics Card;15;231,46;23
541;8;Processor;4;64,16;8
542;1;Printer;5;39,82;8
542;2;Keyboard;5;318,90;8
542;3;Headphones;3;394,84;8
542;4;Mouse;13;123,53;8
542;5;Hard drive;18;364,78;8
543;1;Printer;8;112,08;23
544;1;Printer;18;11,70;8
544;2;Keyboard;2;469,99;8
544;3;Headphones;5;168,58;8
544;4;Mouse;11;244,62;8
544;5;Hard drive;5;105,43;8
544;6;RAM;10;204,24;8
544;7;Graphics Card;18;398,13;8
544;8;Processor;18;466,49;8
545;1;Printer;6;238,31;23
545;2;Keyboard;16;480,56;8
545;3;Headphones;13;69,78;23
545;4;Mouse;10;453,45;8
546;1;Printer;18;402,77;8
546;2;Keyboard;15;23,66;8
546;3;Headphones;11;191,99;8
546;4;Mouse;6;146,83;8
547;1;Printer;5;450,41;23
548;1;Printer;10;423,22;8
548;2;Keyboard;16;107,13;8
548;3;Headphones;9;419,18;8
549;1;Printer;1;116,75;23
549;2;Keyboard;10;385,80;8
549;3;Headphones;1;169,15;23
549;4;Mouse;16;388,46;8
550;1;Printer;9;54,18;8
550;2;Keyboard;6;58,77;8
551;1;Printer;2;96,70;23
551;2;Keyboard;12;179,78;8
551;3;Headphones;9;436,85;23
552;1;Printer;17;406,77;8
552;2;Keyboard;4;413,21;8
552;3;Headphones;4;459,53;8
552;4;Mouse;18;484,17;8
552;5;Hard drive;16;264,91;8
552;6;RAM;2;470,78;8
552;7;Graphics Card;11;257,03;8
553;1;Printer;10;104,26;23
553;2;Keyboard;1;53,02;8
553;3;Headphones;3;392,38;23
553;4;Mouse;19;156,77;8
554;1;Printer;13;476,48;8
554;2;Keyboard;3;66,31;8
554;3;Headphones;3;214,48;8
554;4;Mouse;19;126,62;8
555;1;Printer;4;129,65;23
555;2;Keyboard;6;129,43;8
555;3;Headphones;13;40,89;23
555;4;Mouse;7;82,17;8
555;5;Hard drive;13;109,30;23
555;6;RAM;16;328,79;8
555;7;Graphics Card;3;312,94;23
556;1;Printer;19;475,41;8
556;2;Keyboard;2;451,79;8
556;3;Headphones;15;430,79;8
557;1;Printer;16;370,25;23
557;2;Keyboard;7;149,83;8
557;3;Headphones;7;478,68;23
557;4;Mouse;6;485,73;8
558;1;Printer;6;378,20;8
558;2;Keyboard;15;22,82;8
558;3;Headphones;16;176,68;8
559;1;Printer;11;386,33;23
559;2;Keyboard;2;51,58;8
559;3;Headphones;4;268,42;23
559;4;Mouse;10;163,17;8
559;5;Hard drive;18;399,33;23
559;6;RAM;6;235,46;8
559;7;Graphics Card;17;139,99;23
559;8;Processor;4;356,06;8
560;1;Printer;15;21,24;8
560;2;Keyboard;4;295,89;8
560;3;Headphones;1;257,83;8
560;4;Mouse;16;16,56;8
560;5;Hard drive;2;417,41;8
560;6;RAM;10;28,29;8
561;1;Printer;1;302,08;23
561;2;Keyboard;5;131,25;8
562;1;Printer;2;27,26;8
562;2;Keyboard;12;126,20;8
562;3;Headphones;7;242,28;8
562;4;Mouse;12;323,87;8
562;5;Hard drive;11;38,99;8
562;6;RAM;10;456,08;8
562;7;Graphics Card;12;366,35;8
563;1;Printer;1;492,81;23
563;2;Keyboard;5;487,06;8
563;3;Headphones;17;277,72;23
563;4;Mouse;14;87,91;8
564;1;Printer;9;73,07;8
564;2;Keyboard;15;150,44;8
564;3;Headphones;18;423,82;8
564;4;Mouse;4;184,40;8
564;5;Hard drive;3;322,80;8
564;6;RAM;17;174,49;8
564;7;Graphics Card;8;85,57;8
565;1;Printer;2;386,26;23
565;2;Keyboard;17;85,35;8
565;3;Headphones;6;130,09;23
566;1;Printer;9;302,36;8
566;2;Keyboard;10;169,57;8
566;3;Headphones;3;232,05;8
566;4;Mouse;1;67,46;8
567;1;Printer;17;127,46;23
567;2;Keyboard;14;199,39;8
567;3;Headphones;7;420,37;23
567;4;Mouse;11;213,54;8
567;5;Hard drive;10;150,70;23
567;6;RAM;2;412,07;8
568;1;Printer;2;154,57;8
568;2;Keyboard;2;86,39;8
569;1;Printer;3;316,03;23
569;2;Keyboard;4;479,78;8
569;3;Headphones;8;409,13;23
569;4;Mouse;7;55,20;8
569;5;Hard drive;17;275,48;23
569;6;RAM;17;290,08;8
570;1;Printer;18;266,71;8
570;2;Keyboard;10;92,75;8
570;3;Headphones;16;96,81;8
570;4;Mouse;16;255,04;8
570;5;Hard drive;14;13,69;8
570;6;RAM;3;274,29;8
570;7;Graphics Card;10;122,67;8
570;8;Processor;1;494,96;8
570;9;Monitor;8;88,45;8
571;1;Printer;6;332,35;23
571;2;Keyboard;19;25,36;8
571;3;Headphones;8;494,88;23
571;4;Mouse;8;488,63;8
571;5;Hard drive;17;442,44;23
572;1;Printer;8;421,12;8
572;2;Keyboard;18;475,84;8
572;3;Headphones;4;169,53;8
572;4;Mouse;15;11,72;8
572;5;Hard drive;11;264,18;8
573;1;Printer;9;273,60;23
573;2;Keyboard;4;152,35;8
574;1;Printer;1;192,97;8
574;2;Keyboard;19;164,73;8
574;3;Headphones;6;193,70;8
574;4;Mouse;3;353,86;8
574;5;Hard drive;8;310,31;8
574;6;RAM;6;439,45;8
574;7;Graphics Card;1;332,54;8
574;8;Processor;18;472,50;8
574;9;Monitor;15;374,46;8
575;1;Printer;10;225,05;23
575;2;Keyboard;6;470,09;8
576;1;Printer;2;86,13;8
576;2;Keyboard;18;368,83;8
576;3;Headphones;5;492,15;8
576;4;Mouse;2;248,85;8
577;1;Printer;5;318,68;23
577;2;Keyboard;13;453,64;8
577;3;Headphones;6;378,55;23
577;4;Mouse;10;331,47;8
578;1;Printer;4;314,29;8
578;2;Keyboard;3;204,35;8
578;3;Headphones;9;162,86;8
578;4;Mouse;10;36,41;8
578;5;Hard drive;15;154,77;8
578;6;RAM;4;105,14;8
578;7;Graphics Card;13;49,92;8
578;8;Processor;17;271,99;8
579;1;Printer;13;243,11;23
579;2;Keyboard;10;470,15;8
579;3;Headphones;9;218,38;23
579;4;Mouse;8;117,18;8
579;5;Hard drive;15;188,04;23
579;6;RAM;7;39,95;8
579;7;Graphics Card;5;359,22;23
580;1;Printer;12;35,52;8
580;2;Keyboard;3;22,65;8
580;3;Headphones;19;450,83;8
580;4;Mouse;1;143,60;8
580;5;Hard drive;8;437,64;8
580;6;RAM;18;174,78;8
581;1;Printer;8;497,14;23
582;1;Printer;2;371,08;8
582;2;Keyboard;2;112,93;8
582;3;Headphones;2;337,03;8
582;4;Mouse;1;461,98;8
582;5;Hard drive;7;441,93;8
583;1;Printer;2;54,55;23
583;2;Keyboard;8;52,65;8
583;3;Headphones;9;450,30;23
583;4;Mouse;7;188,51;8
584;1;Printer;14;276,36;8
584;2;Keyboard;3;233,55;8
584;3;Headphones;3;259,93;8
584;4;Mouse;12;378,96;8
584;5;Hard drive;16;297,46;8
584;6;RAM;5;230,11;8
584;7;Graphics Card;2;86,57;8
585;1;Printer;12;422,16;23
585;2;Keyboard;10;157,23;8
585;3;Headphones;17;120,04;23
585;4;Mouse;19;183,45;8
585;5;Hard drive;6;350,09;23
585;6;RAM;13;422,10;8
586;1;Printer;9;450,91;8
586;2;Keyboard;5;62,60;8
586;3;Headphones;2;301,14;8
587;1;Printer;15;86,22;23
587;2;Keyboard;7;259,41;8
587;3;Headphones;8;291,51;23
587;4;Mouse;13;262,63;8
587;5;Hard drive;11;202,80;23
587;6;RAM;8;151,17;8
587;7;Graphics Card;8;84,15;23
587;8;Processor;19;433,68;8
588;1;Printer;2;168,28;8
588;2;Keyboard;14;440,59;8
589;1;Printer;10;10,61;23
589;2;Keyboard;10;340,13;8
590;1;Printer;7;427,83;8
591;1;Printer;19;171,71;23
591;2;Keyboard;3;372,37;8
591;3;Headphones;2;26,26;23
591;4;Mouse;3;116,21;8
591;5;Hard drive;8;117,94;23
591;6;RAM;4;226,24;8
591;7;Graphics Card;2;434,26;23
591;8;Processor;13;21,80;8
591;9;Monitor;11;141,15;23
592;1;Printer;5;395,50;8
592;2;Keyboard;10;379,62;8
592;3;Headphones;10;71,35;8
592;4;Mouse;15;136,91;8
592;5;Hard drive;2;74,25;8
592;6;RAM;18;214,25;8
592;7;Graphics Card;17;457,80;8
592;8;Processor;3;52,12;8
593;1;Printer;18;69,83;23
593;2;Keyboard;3;360,86;8
593;3;Headphones;9;156,88;23
593;4;Mouse;15;483,73;8
593;5;Hard drive;8;86,69;23
593;6;RAM;12;245,03;8
593;7;Graphics Card;4;269,14;23
593;8;Processor;19;372,65;8
594;1;Printer;11;63,77;8
594;2;Keyboard;12;207,86;8
594;3;Headphones;14;168,59;8
594;4;Mouse;9;498,98;8
594;5;Hard drive;18;438,96;8
595;1;Printer;9;208,48;23
595;2;Keyboard;6;249,35;8
596;1;Printer;13;167,63;8
596;2;Keyboard;13;358,31;8
596;3;Headphones;2;490,55;8
596;4;Mouse;12;154,49;8
597;1;Printer;7;273,76;23
597;2;Keyboard;1;389,69;8
597;3;Headphones;5;302,77;23
597;4;Mouse;14;421,90;8
597;5;Hard drive;15;414,09;23
598;1;Printer;5;30,61;8
598;2;Keyboard;9;479,27;8
598;3;Headphones;8;88,41;8
599;1;Printer;16;49,35;23
599;2;Keyboard;3;105,71;8
599;3;Headphones;1;210,41;23
599;4;Mouse;17;437,02;8
599;5;Hard drive;14;143,58;23
599;6;RAM;5;429,32;8
599;7;Graphics Card;18;157,10;23
599;8;Processor;7;300,43;8
599;9;Monitor;10;330,43;23
600;1;Printer;4;363,19;8
601;1;Printer;13;57,37;23
601;2;Keyboard;18;335,70;8
602;1;Printer;7;250,70;8
602;2;Keyboard;17;144,46;8
602;3;Headphones;17;277,10;8
603;1;Printer;16;70,52;23
603;2;Keyboard;19;334,05;8
603;3;Headphones;12;246,08;23
603;4;Mouse;18;420,92;8
603;5;Hard drive;9;207,90;23
603;6;RAM;12;282,51;8
604;1;Printer;3;456,43;8
604;2;Keyboard;15;81,40;8
604;3;Headphones;2;338,38;8
604;4;Mouse;18;49,43;8
604;5;Hard drive;3;13,80;8
604;6;RAM;9;351,09;8
605;1;Printer;12;205,18;23
605;2;Keyboard;15;237,54;8
605;3;Headphones;8;62,87;23
605;4;Mouse;10;165,29;8
605;5;Hard drive;19;256,55;23
605;6;RAM;11;149,02;8
605;7;Graphics Card;9;155,08;23
606;1;Printer;13;352,41;8
606;2;Keyboard;4;372,60;8
607;1;Printer;12;329,49;23
607;2;Keyboard;8;224,62;8
607;3;Headphones;10;439,29;23
607;4;Mouse;12;344,51;8
607;5;Hard drive;6;128,72;23
607;6;RAM;15;452,75;8
607;7;Graphics Card;13;31,12;23
608;1;Printer;2;288,79;8
608;2;Keyboard;8;194,41;8
608;3;Headphones;18;60,43;8
608;4;Mouse;4;107,50;8
608;5;Hard drive;4;32,60;8
608;6;RAM;7;380,68;8
609;1;Printer;4;62,02;23
609;2;Keyboard;18;144,07;8
609;3;Headphones;17;167,55;23
609;4;Mouse;15;458,49;8
609;5;Hard drive;3;337,45;23
609;6;RAM;9;484,48;8
609;7;Graphics Card;5;163,22;23
609;8;Processor;5;232,69;8
610;1;Printer;16;423,77;8
610;2;Keyboard;14;85,59;8
610;3;Headphones;19;210,06;8
610;4;Mouse;11;497,82;8
610;5;Hard drive;18;489,64;8
610;6;RAM;15;123,86;8
611;1;Printer;19;153,59;23
611;2;Keyboard;10;367,63;8
611;3;Headphones;8;446,90;23
611;4;Mouse;6;399,65;8
611;5;Hard drive;9;254,85;23
612;1;Printer;3;487,60;8
612;2;Keyboard;19;286,84;8
612;3;Headphones;8;289,89;8
612;4;Mouse;15;447,34;8
612;5;Hard drive;11;48,81;8
612;6;RAM;6;361,20;8
612;7;Graphics Card;3;254,95;8
612;8;Processor;4;258,25;8
612;9;Monitor;16;498,71;8
613;1;Printer;11;408,26;23
614;1;Printer;11;342,51;8
615;1;Printer;3;315,85;23
615;2;Keyboard;11;205,75;8
616;1;Printer;14;306,76;8
616;2;Keyboard;10;269,68;8
617;1;Printer;3;111,95;23
617;2;Keyboard;9;156,37;8
617;3;Headphones;6;469,75;23
617;4;Mouse;9;44,02;8
617;5;Hard drive;7;475,46;23
617;6;RAM;3;355,08;8
617;7;Graphics Card;13;424,18;23
618;1;Printer;10;85,86;8
618;2;Keyboard;7;365,96;8
618;3;Headphones;15;18,77;8
619;1;Printer;16;354,19;23
619;2;Keyboard;15;455,61;8
619;3;Headphones;16;378,26;23
619;4;Mouse;8;471,60;8
620;1;Printer;11;34,99;8
621;1;Printer;1;73,55;23
621;2;Keyboard;12;283,93;8
621;3;Headphones;1;149,31;23
621;4;Mouse;2;139,25;8
621;5;Hard drive;8;180,67;23
621;6;RAM;3;470,21;8
621;7;Graphics Card;2;272,43;23
622;1;Printer;10;282,86;8
623;1;Printer;8;406,80;23
623;2;Keyboard;16;465,38;8
623;3;Headphones;14;400,57;23
623;4;Mouse;17;188,95;8
623;5;Hard drive;3;492,97;23
623;6;RAM;15;296,78;8
624;1;Printer;8;15,29;8
624;2;Keyboard;3;297,10;8
624;3;Headphones;16;334,95;8
624;4;Mouse;14;322,70;8
625;1;Printer;18;66,08;23
626;1;Printer;12;28,34;8
627;1;Printer;9;23,29;23
627;2;Keyboard;18;99,09;8
627;3;Headphones;12;91,42;23
627;4;Mouse;10;474,10;8
627;5;Hard drive;8;451,02;23
628;1;Printer;9;96,77;8
629;1;Printer;1;277,27;23
629;2;Keyboard;8;314,26;8
629;3;Headphones;11;481,47;23
629;4;Mouse;2;212,36;8
629;5;Hard drive;5;393,22;23
629;6;RAM;17;118,97;8
629;7;Graphics Card;10;57,97;23
629;8;Processor;15;211,28;8
629;9;Monitor;5;134,82;23
630;1;Printer;2;97,69;8
630;2;Keyboard;14;361,91;8
630;3;Headphones;5;153,76;8
630;4;Mouse;14;494,47;8
630;5;Hard drive;1;396,67;8
630;6;RAM;2;185,96;8
630;7;Graphics Card;5;135,58;8
630;8;Processor;4;398,96;8
630;9;Monitor;5;298,56;8
631;1;Printer;19;352,11;23
631;2;Keyboard;16;9,77;8
631;3;Headphones;6;39,59;23
631;4;Mouse;8;148,68;8
632;1;Printer;6;370,36;8
632;2;Keyboard;4;75,08;8
632;3;Headphones;3;37,61;8
633;1;Printer;12;28,33;23
634;1;Printer;2;320,71;8
634;2;Keyboard;10;95,23;8
634;3;Headphones;3;374,27;8
635;1;Printer;7;123,43;23
635;2;Keyboard;15;379,16;8
635;3;Headphones;11;477,38;23
635;4;Mouse;6;18,88;8
635;5;Hard drive;12;118,68;23
635;6;RAM;19;495,64;8
635;7;Graphics Card;7;134,44;23
636;1;Printer;10;431,91;8
636;2;Keyboard;9;131,97;8
636;3;Headphones;12;428,58;8
636;4;Mouse;15;332,50;8
637;1;Printer;2;430,24;23
638;1;Printer;14;181,33;8
639;1;Printer;9;39,24;23
639;2;Keyboard;10;87,03;8
640;1;Printer;18;168,27;8
640;2;Keyboard;13;349,51;8
640;3;Headphones;3;241,71;8
640;4;Mouse;16;114,69;8
640;5;Hard drive;14;279,26;8
641;1;Printer;8;447,88;23
641;2;Keyboard;15;195,37;8
641;3;Headphones;16;122,09;23
641;4;Mouse;14;267,82;8
641;5;Hard drive;4;20,48;23
642;1;Printer;7;93,71;8
642;2;Keyboard;16;319,73;8
642;3;Headphones;11;293,23;8
643;1;Printer;18;378,28;23
643;2;Keyboard;17;312,43;8
643;3;Headphones;3;59,05;23
643;4;Mouse;1;278,71;8
643;5;Hard drive;18;100,43;23
643;6;RAM;5;436,14;8
643;7;Graphics Card;19;134,97;23
644;1;Printer;4;456,41;8
644;2;Keyboard;16;57,24;8
644;3;Headphones;1;363,27;8
644;4;Mouse;7;274,41;8
644;5;Hard drive;4;373,76;8
644;6;RAM;3;329,67;8
645;1;Printer;2;130,35;23
645;2;Keyboard;11;301,92;8
645;3;Headphones;12;257,96;23
645;4;Mouse;2;124,73;8
645;5;Hard drive;16;150,65;23
645;6;RAM;3;448,46;8
646;1;Printer;14;332,21;8
646;2;Keyboard;17;428,06;8
646;3;Headphones;7;239,53;8
646;4;Mouse;1;28,67;8
646;5;Hard drive;16;353,25;8
646;6;RAM;5;229,68;8
646;7;Graphics Card;19;211,54;8
646;8;Processor;6;346,74;8
647;1;Printer;12;87,94;23
647;2;Keyboard;19;24,49;8
647;3;Headphones;12;277,55;23
647;4;Mouse;9;291,32;8
647;5;Hard drive;12;440,82;23
647;6;RAM;11;392,66;8
647;7;Graphics Card;10;231,97;23
647;8;Processor;19;435,42;8
647;9;Monitor;13;460,83;23
648;1;Printer;3;104,31;8
648;2;Keyboard;17;244,95;8
648;3;Headphones;13;427,92;8
648;4;Mouse;12;497,30;8
648;5;Hard drive;7;404,81;8
648;6;RAM;6;420,91;8
649;1;Printer;2;206,71;23
650;1;Printer;2;457,25;8
650;2;Keyboard;10;49,11;8
650;3;Headphones;6;159,37;8
650;4;Mouse;9;183,02;8
650;5;Hard drive;16;361,20;8
650;6;RAM;8;31,88;8
650;7;Graphics Card;9;494,05;8
651;1;Printer;10;331,56;23
651;2;Keyboard;16;101,98;8
651;3;Headphones;13;131,02;23
651;4;Mouse;19;238,88;8
651;5;Hard drive;19;314,32;23
651;6;RAM;19;361,95;8
651;7;Graphics Card;1;279,66;23
651;8;Processor;3;27,31;8
652;1;Printer;5;45,86;8
652;2;Keyboard;2;224,34;8
652;3;Headphones;14;147,99;8
652;4;Mouse;14;336,95;8
652;5;Hard drive;12;26,68;8
652;6;RAM;11;268,73;8
653;1;Printer;13;358,05;23
653;2;Keyboard;3;101,27;8
653;3;Headphones;2;247,46;23
653;4;Mouse;7;438,77;8
653;5;Hard drive;3;228,09;23
654;1;Printer;6;433,48;8
654;2;Keyboard;17;271,26;8
654;3;Headphones;10;86,37;8
655;1;Printer;19;203,40;23
655;2;Keyboard;16;269,33;8
655;3;Headphones;3;196,32;23
656;1;Printer;2;123,87;8
656;2;Keyboard;2;188,24;8
656;3;Headphones;1;10,87;8
656;4;Mouse;11;357,15;8
656;5;Hard drive;14;130,78;8
657;1;Printer;1;323,91;23
657;2;Keyboard;12;406,94;8
657;3;Headphones;1;116,17;23
657;4;Mouse;6;448,34;8
658;1;Printer;6;444,75;8
659;1;Printer;11;343,59;23
660;1;Printer;8;29,09;8
661;1;Printer;5;255,54;23
661;2;Keyboard;4;53,55;8
661;3;Headphones;6;490,28;23
661;4;Mouse;3;273,79;8
662;1;Printer;4;299,43;8
662;2;Keyboard;13;43,59;8
663;1;Printer;15;103,93;23
663;2;Keyboard;2;347,27;8
663;3;Headphones;3;410,77;23
663;4;Mouse;9;422,78;8
663;5;Hard drive;1;364,73;23
664;1;Printer;7;349,17;8
664;2;Keyboard;6;255,63;8
664;3;Headphones;13;429,62;8
664;4;Mouse;2;244,34;8
664;5;Hard drive;9;134,84;8
665;1;Printer;6;308,99;23
665;2;Keyboard;12;287,40;8
665;3;Headphones;11;354,92;23
665;4;Mouse;18;112,48;8
665;5;Hard drive;6;198,94;23
665;6;RAM;6;389,41;8
665;7;Graphics Card;1;388,97;23
666;1;Printer;8;256,67;8
666;2;Keyboard;13;333,85;8
666;3;Headphones;6;354,20;8
666;4;Mouse;4;429,63;8
666;5;Hard drive;4;238,54;8
666;6;RAM;12;490,86;8
666;7;Graphics Card;12;34,81;8
666;8;Processor;5;221,35;8
667;1;Printer;8;176,08;23
667;2;Keyboard;8;284,82;8
667;3;Headphones;11;109,49;23
668;1;Printer;15;165,91;8
668;2;Keyboard;15;240,23;8
669;1;Printer;17;178,94;23
669;2;Keyboard;9;440,87;8
669;3;Headphones;8;10,48;23
670;1;Printer;18;298,55;8
670;2;Keyboard;1;283,70;8
670;3;Headphones;14;19,75;8
671;1;Printer;8;162,58;23
671;2;Keyboard;6;146,07;8
671;3;Headphones;17;131,43;23
